title,romanized,productId,platform,gameFilename,thumbnailFilename,manualFilename,musicFilename,Store Page
トップルジップ,Topple Zip,199,PC-8801,BOT0003a.bin,BOT0003.bmp,,BOT0003d.bin,https://www.amusement-center.com/project/egg/game/?product_id=199
ザ・スキーム,"Scheme, The",200,PC-8801,BOT0005a.bin,BOT0005.bmp,BOT0005m.bin,BOT0005d.bin,https://www.amusement-center.com/project/egg/game/?product_id=200
HOTDOG,Hotdog,201,FM-7,BOT0006a.bin,BOT0006.bmp,BOT0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=201
銀河英雄伝説,Ginga Eiyuu Densetsu,202,PC-8801,BOT0007a.bin,BOT0007.bmp,BOT0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=202
RELICS,Relics,203,MSX,BOT1001a.bin,BOT1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=203
RELICS,Relics,204,MSX2,BOT1003a.bin,BOT1003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=204
EGGY,Eggy,205,MSX,BOT1002a.bin,BOT1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=205
妖怪探偵ちまちま,Youkai Tantei Chima Chima,206,PC-8801,BOT0011a.bin,BOT0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=206
妖怪探偵ちまちま,Youkai Tantei Chima Chima,207,MSX,BOT1004a.bin,BOT1004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=207
CRYSTAL PRISON,Crystal Prison,208,PC-8801,BOT0012a.bin,BOT0012.bmp,BOT0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=208
銀河英雄伝説II,Ginga Eiyuu Densetsu II,209,PC-8801,BOT0008a.bin,BOT0008.bmp,BOT0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=209
マクロス・カウントダウン,Macross - Countdown,210,PC-8801,BOT0013a.bin,BOT0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=210
マクロス・カウントダウン,Macross - Countdown,211,MSX,BOT1006a.bin,BOT1006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=211
EGGY,Eggy,212,PC-8801,BOT0009a.bin,BOT0009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=212
忍者,Ninja,213,MSX2,BOT1007a.bin,BOT1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=213
銀河英雄伝説　特別セット,Ginga Eiyuu Densetsu - Tokubetsu Set,214,MSX2,BOT1010a.bin,BOT1010.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=214
アンティ,Anty,215,MSX,BOT1011a.bin,BOT1011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=215
銀河英雄伝説,Ginga Eiyuu Densetsu,216,MSX2,BOT1008a.bin,BOT1008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=216
銀河英雄伝説パワーアップ＆シナリオ集,Ginga Eiyuu Densetsu - Power-up & Scenario-hen,217,MSX2,BOT1009a.bin,BOT1009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=217
銀河英雄伝説ⅡDX kit,Ginga Eiyuu Densetsu II - DX kit,218,MSX2,BOT1013a.bin,BOT1013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=218
銀河英雄伝説ⅡDX set,Ginga Eiyuu Densetsu II - DX set,219,MSX2,BOT1014a.bin,BOT1014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=219
銀河英雄伝説Ⅱ,Ginga Eiyuu Densetsu II,220,MSX2,BOT1012a.bin,BOT1012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=220
TOPPLE ZIP,Topple Zip,221,MSX,BOT1015a.bin,BOT1015.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=221
T.N.T,T.N.T,222,MSX2,BOT1016a.bin,BOT1016.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=222
はーりぃふぉっくす雪の魔王,Hurry Fox - Yuki no Maou,223,PC-8801,MIC0004a.bin,MIC0004.bmp,MIC0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=223
フレイ,Fray,224,PC-9801,MIC0005a.bin,MIC0005.bmp,MIC0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=224
Xak,Xak - The Art of Visual Stage,225,PC-8801,MIC0001a.bin,MIC0001.bmp,MIC0001m.bin,MIC0001d.bin,https://www.amusement-center.com/project/egg/game/?product_id=225
はーりぃふぉっくす,Hurry Fox,226,PC-8801,MIC0003a.bin,MIC0003.bmp,MIC0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=226
XakII,Xak II,227,PC-9801,MIC0002a.bin,MIC0002.bmp,MIC0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=227
セイレーン,Seilane,228,PC-8801,MIC0006a.bin,MIC0006.bmp,MIC0006m.bin,MIC0006d.bin,https://www.amusement-center.com/project/egg/game/?product_id=228
XakIII,Xak III - The Eternal Recurrence,229,PC-9801,MIC0007a.bin,MIC0007.bmp,MIC0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=229
幻影都市,Gen-ei Toshi,230,PC-9801,MIC0008a.bin,MIC0008.bmp,MIC0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=230
Xak〜ガゼルの塔〜,Xak - Gazzel no Tou,231,PC-9801,MIC0009a.bin,MIC0009.bmp,MIC0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=231
FRAY,Fray,232,MSX2,MIC1001a.bin,MIC1001.bmp,MIC1001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=232
THE TOWER OF CABIN？ 〜キャビンパニック〜 ,The Tower of Cabin - Cabin Panic,233,MSX2,MIC1003a.bin,MIC1003.bmp,MIC1003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=233
Xak,Xak - The Art of Visual Stage,234,MSX2,MIC1002a.bin,MIC1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=234
XakII,Xak II,235,MSX2,MIC1004a.bin,MIC1004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=235
Xak〜ガゼルの塔〜,Xak - Gazzel no Tou,236,MSX2,MIC1005a.bin,MIC1005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=236
英雄伝説サーガ,Eiyuu Densetsu Saga,237,PC-8801,MIC0012a.bin,MIC0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=237
PICOPICO,Pico Pico,238,MSX,MIC1006a.bin,MIC1006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=238
大戦略,Daisenryaku,239,MSX2,MIC1007a.bin,MIC1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=239
SUPER大戦略,Super Daisenryaku,240,MSX2,MIC1008a.bin,MIC1008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=240
カーマイン,Carmine,241,PC-8801,MIC0014a.bin,MIC0014.bmp,,MIC0014d.bin,https://www.amusement-center.com/project/egg/game/?product_id=241
ELMKNIGHT,Elmknight,242,PC-9801,MIC0015a.bin,MIC0015.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=242
英雄志願,Eiyuu Shigan,243,PC-9801,MIC0017a.bin,MIC0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=243
夢幻戦士ヴァリスII,Mugen Senshi Valis II,244,MSX2,TEL1004a.bin,TEL1004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=244
アメリカントラック,American Truck,245,MSX,TEL1002a.bin,TEL1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=245
夢幻戦士ヴァリス,Mugen Senshi Valis,246,MSX,TEL1003a.bin,TEL1003.bmp,TEL1003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=246
XZR 〜破戒の偶像〜,XZR - Hakai no Guuzou,247,MSX2,TEL1001a.bin,TEL1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=247
夢幻戦士ヴァリス,Mugen Senshi Valis,248,PC-8801,TEL0001a.bin,TEL0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=248
ワンダラーズ フロム イース,Wanderers From Ys,249,Mega Drive,TEL2001a.bin,TEL2001.bmp,TEL2001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=249
ARCUS,Arcus,250,PC-8801,TEL0002a.bin,TEL0002.bmp,,TEL0002d.bin,https://www.amusement-center.com/project/egg/game/?product_id=250
ARCUS,Arcus,251,MSX2,TEL1007a.bin,TEL1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=251
Niko2 〜ニコニコ〜,Niko 2 - Nikoniko,252,MSX2,TEL1005a.bin,TEL1005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=252
ARCUSII −Silent Symphony−,Arcus II - Silent Symphony,253,MSX2,TEL1008a.bin,TEL1008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=253
XZRII,XZR II,254,MSX2,TEL1006a.bin,TEL1006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=254
夢幻戦士ヴァリスII,Mugen Senshi Valis II,255,PC-8801,TEL0003a.bin,TEL0003.bmp,,TEL0003d.bin,https://www.amusement-center.com/project/egg/game/?product_id=255
反生命戦機アンドロギュヌス,Han-Seimei Senki Androgynus,256,MSX2,TEL1009a.bin,TEL1009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=256
あーくしゅ,Arcush,257,MSX2,TEL1010a.bin,TEL1010.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=257
ＬＵＸＳＯＲ,Luxsor,258,FM77AV,TEL0004a.bin,TEL0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=258
ファイナルゾーン,Final Zone - Wolf,259,X1,TEL0005a.bin,TEL0005.bmp,,TEL0005d.bin,https://www.amusement-center.com/project/egg/game/?product_id=259
Gaudi 〜バルセロナの風〜,Gaudi - Barcelona no Kaze,260,MSX2,TEL1011a.bin,TEL1011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=260
アルバトロス,Albatross,261,MSX,TEL1012a.bin,TEL1012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=261
夢幻戦士ヴァリス,Mugen Senshi Valis,262,Mega Drive,TEL2002a.bin,TEL2002.bmp,TEL2002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=262
アークスオデッセイ,Arcus Odyssey,263,Mega Drive,TEL2004a.bin,TEL2004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=263
反生命戦機アンドロギュヌス,Han-Seimei Senki Androgynus,264,PC-8801,TEL0009a.bin,TEL0009.bmp,,TEL0009d.bin,https://www.amusement-center.com/project/egg/game/?product_id=264
斬 夜叉円舞曲,Zan - Yasha Enbukyoku,265,Mega Drive,TEL2005a.bin,TEL2005.bmp,TEL2005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=265
SDヴァリス,SD Valis,266,Mega Drive,TEL2003a.bin,TEL2003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=266
ＬＵＸＳＯＲ,Luxsor,267,PC-8801,TEL0010a.bin,TEL0010.bmp,,TEL0010d.bin,https://www.amusement-center.com/project/egg/game/?product_id=267
デスブリンガー,Death Bringer,268,PC-9801,TEL0016a.bin,TEL0016.bmp,TEL0016m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=268
グラナダ,Granada,269,X68000,TEL0018a.bin,TEL0018.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=269
ミッドガルツ・デュアルサイド,Mid-Garts - Dual Side,270,MSX2,TEL1014a.bin,TEL1014.bmp,TEL1014m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=270
ミッドガルツ,Mid-Garts,271,PC-9801,TEL0020a.bin,TEL0020.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=271
斬［ＺＡＮ］,Zan - Kagerou no Toki,272,PC-9801,TEL0019a.bin,TEL0019.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=272
デスブリンガー,Death Bringer,273,X68000,TEL0012a.bin,TEL0012.bmp,TEL0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=273
ハウメニロボット,How Many Robot,274,FM77AV,ART0001a.bin,ART0001.bmp,ART0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=274
ダブルイーグル,Double Eagle,275,PC-9801,ART0005a.bin,ART0005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=275
栄冠は君に,Eikan wa Kimi ni,276,PC-9801,ART0004a.bin,ART0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=276
オホーツクに消ゆ,Okhota ni Kiyu,277,PC-8801,EBS0001a.bin,EBS0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=277
Ｔｈｅ Ｃａｓｔｌｅ,The Castle,278,PC-8801,EBS0002a.bin,EBS0002.bmp,EBS0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=278
Ｃａｓｔｌｅ EXCELLENT,Castle Excellent,279,PC-8801,EBS0003a.bin,EBS0003.bmp,EBS0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=279
ボコスカウォーズ,Bokosuka Wars,280,PC-8801,EBS0004a.bin,EBS0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=280
サラダの国のトマト姫,Salad no Kuni no Tomato-hime,281,PC-8801,HUD0001a.bin,HUD0001.bmp,HUD0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=281
GENOCIDE（体験版）,Genocide (Taikenban),282,X68000,ZOM0002a.bin,ZOM0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=282
GENOCIDE,Genocide,283,X68000,ZOM0001a.bin,ZOM0001.bmp,ZOM0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=283
ファランクス,Phalanx - The Enforce Fighter R-144,284,X68000,ZOM0004a.bin,ZOM0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=284
韋駄天いかせ男−麦子に逢いたい−,Idaten - Ikase Otoko - Mugiko ni Aitai,285,MSX2,FAM1001a.bin,FAM1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=285
刑事大打撃〜社長令嬢誘拐事件〜,Keiji Daidageki - Shachou Reijou Yuukai Jiken,286,MSX2,FAM1004a.bin,FAM1004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=286
韋駄天いかせ男２ −人生の意味−,Idaten - Ikase Otoko 2 - Jinsei no Imi,287,MSX2,FAM1002a.bin,FAM1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=287
韋駄天いかせ男３−戦後編−,Idaten - Ikase Otoko 3 - Sengo-hen,288,MSX2,FAS1007a.bin,FAS1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=288
無敵刑事大打撃〜史上最大の犯罪〜,Muteki Keiji Dai Dageki - Shijou Saidai no Hanzai,289,PC-9801,FAS0001a.bin,FAS0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=289
あすか１２０％　BURNING Fest,Asuka 120% - Burning Fest,290,X68000,FAM0002a.bin,FAM0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=290
マッドストーカー,Mad Stalker,291,X68000,FAM0003a.bin,FAM0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=291
ZANAC,Zanac,292,MSX,COM1002a.bin,COM1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=292
魔王ゴルベリアス,Maou Golvellius,293,MSX,COM1003a.bin,COM1003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=293
魔導師ラルバ,Madoushi Lulba,294,MSX2,COM1001a.bin,COM1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=294
ルーンマスター,Rune Master,295,MSX,COM1006a.bin,COM1006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=295
にゃんぴ,Nyanpi,296,MSX2,COM1010a.bin,COM1010.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=296
超兄貴※Full版,Chou Aniki - Full-ban,297,PC Engine,NCS0001a.bin,NCS0001.bmp,NCS0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=297
超兄貴※Tiny版,Chou Aniki - Tiny-ban,298,PC Engine,NCS0002a.bin,NCS0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=298
愛・超兄貴※Full版,Ai Chou Aniki - Full-ban,299,PC Engine,NCS0003a.bin,NCS0003.bmp,NCS0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=299
愛・超兄貴※Tiny版,Ai Chou Aniki - Tiny-ban,300,PC Engine,NCS0004a.bin,NCS0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=300
琥珀色の遺言（PocketPC版）,Kohakuiro no Yuigon (Pocket PC-ban),301,MSX2,RIV1002a.bin,RIV1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=301
魔導師ラルバ（PocketPC版）,Madoushi Lulba - PocketPC-ban,302,MSX2,COM1005a.bin,COM1005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=302
PALAMEDES〜パラメデス〜（PocketPC版）,Palamedes (Pocket PC-ban),303,MSX2,HOT1003a.bin,HOT1003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=303
ＤＵＥＬ,Duel,304,PC-9801,KUR0008a.bin,KUR0008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=304
THE MAN I LOVE,The Man I Love,305,X68000,THR0007a.bin,THR0007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=305
アメリカントラック,American Truck,306,PC-6001mkII,TEL0017a.bin,TEL0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=306
斬II -陽炎の時代-,Zan II - Kagerou no Toki,307,PC-9801,TEL0021a.bin,TEL0021.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=307
GENOCIDE2,Genocide 2,308,X68000,ZOM0006a.bin,ZOM0006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=308
ジャガー5,Jagur 5,309,MSX,HUD1001a.bin,HUD1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=309
ラグーン,Lagoon,310,X68000,ZOM0003a.bin,ZOM0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=310
ヴォルガード,Volguard,311,PC-6001mkII,DBS0008a.bin,DBS0008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=311
クウ ツー,Ku Two,312,X68000,PHA0004a.bin,PHA0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=312
サブナック,Sabnack,313,PC-9801,KSK0019a.bin,KSK0019.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=313
闇の血族,Yami no Ketsuzoku - The Predestined Homicides #1,314,X68000,SAC0011a.bin,SAC0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=314
ディフレクター,Deflektor,316,PC-9801,BPS0004a.bin,BPS0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=316
斬〜夜叉円舞曲〜,Zan - Yasha Enbukyoku,317,PC-8801,TEL0023a.bin,TEL0023.bmp,,TEL0023d.bin,https://www.amusement-center.com/project/egg/game/?product_id=317
モトローダー,Moto Roader,323,PC Engine,NCS0005a.bin,NCS0005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=323
闇の血族　−完結編−,Yami no Ketsuzoku - The Predestined Homicides #2 - Kanketsu-hen,325,X68000,SAC0012a.bin,SAC0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=325
FZ戦記アクシス,FZ Senki Axis,331,X68000,TEL0027a.bin,TEL0027.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=331
栄冠は君に2,Eikan wa Kimi ni 2,332,PC-9801,ART0008a.bin,ART0008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=332
緋王伝,Hiouden,336,PC-9801,TEL0024a.bin,TEL0024.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=336
ダークセラフィム,Dark Seraphim,339,PC-9801,KUR0010a.bin,KUR0010.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=339
KIGEN,Kigen,340,PC-9801,RIV0017a.bin,RIV0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=340
ARCUS 3,Arcus 3,343,PC-9801,TEL0008a.bin,TEL0008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=343
グレーテストドライバー,Greatest Driver,346,MSX2,TAE1006a.bin,TAE1006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=346
ルーンワース,Rune Worth,347,X68000,TAE0019a.bin,TAE0019.bmp,TAE0019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=347
